Deal Type;Announce Date;Target Name;Acquirer Name;Seller Name;Announced Total Value (mil.);Payment Type;TV/EBITDA;Deal Status;Nature of Bid;Target ISIN;Acquirer ISIN;Competing Bid Premium;Premium to 1-Month Avg Px (%);Percent Sought;Percent Owned;Net Debt
M&A;03/12/2018;KONZUM Befektetesi es Vagyonkezelo Nyrt;Opus Global Nyrt;;328.82;Stock;26.72;Completed;Friendly;HU0000160650;HU0000110226;0.0000;4.82279;100.000000;0.000000;40866.109375
INV;03/12/2018;48North Cannabis Corp;Canopy Growth Corp;;2.27;Cash; ;Pending;Friendly;CA34978F1036;CA1380351009;0.0000;0;0.000000;0.000000;0.000000
M&A;04/12/2018;Yellowhead Mining Inc;Taseko Mines Ltd;;10.60;Stock; ;Completed;Friendly;CA98563A4072;CA8765111064;0.0000;241.913;78.959999;21.040001;-0.706999
M&A;05/12/2018;Luxottica Group SpA;EssilorLuxottica SA;;1945.05;Cash or Stock;13.89;Completed;Friendly;IT0001479374;FR0000121667;0.0000;-1.11748;6.700000;93.300003;0.000000
M&A;06/12/2018;REC Ltd;Power Finance Corp Ltd;Republic of India;2054.26;Cash;1.32;Completed;;INE020B01018;INE134E01011;0.0000;28.5321;52.630001;0.000000;0.000000
M&A;06/12/2018;Sahara Petrochemicals Co;Sahara International Petrochemical Co;;1844.81;Stock; ;Completed;Friendly;SA000A0B63Y2;SA000A0KFKK0;0.0000;28.7854;100.000000;0.000000;-602.452026
INV;06/12/2018;TLG Immobilien AG;Bedrock Group Inc,Ouram Holding Sarl (Fund: Bedrock MHC Fund II LP);DIC Asset AG;428.15;Cash;6.03;Completed;;DE000A12B8Z4;;0.0000;0;14.000000;0.000000;0.000000
INV;07/12/2018;Cronos Group Inc;Altria Group Inc;;1786.74;Cash; ;Completed;Friendly;CA22717L1013;US02209S1033;0.0000;0;45.000000;0.000000;0.000000
INV;07/12/2018;Keyyo SA;Bouygues SA;;33.10;Cash; ;Completed;Friendly;FR0000185621;FR0000120503;0.0000;32.1555;43.587551;0.000000;0.000000
M&A;07/12/2018;Gino Rossi SA;CCC SA;;25.22;Cash; ;Completed;Friendly;PLGNRSI00015;PLCCC0000016;0.0000;36.2028;66.129997;0.000000;76.617996
INV;07/12/2018;Kotak Mahindra Bank Ltd;Berkshire Hathaway Inc;;N/A;Cash; ;Proposed;Friendly;INE237A01028;US0846701086;0.0000;0;10.000000;0.000000;0.000000
M&A;10/12/2018;Nutrisystem Inc;Tivity Health Inc;;1289.44;Cash and Stock;14.59;Completed;Friendly;US67069D1081;US88870R1023;0.0000;29.3962;100.000000;0.000000;-92.552002
M&A;10/12/2018;Poyry Oyj;AF Poyry AB;;717.86;Cash;32.41;Completed;Friendly;FI0009006696;SE0005999836;0.0000;42.0613;100.000000;0.000000;0.000000
M&A;10/12/2018;Uniti Financial Corp;BayCom Corp;;19.68;Cash and Stock; ;Completed;Friendly;US91325U1007;US07272M1071;0.0000;8.04468;100.000000;0.000000;0.000000
M&A;10/12/2018;Alibaba Pictures Group Ltd;Alibaba Group Holding Ltd;;N/A;Cash; ;Completed;Friendly;BMG0171W1055;US01609W1027;0.0000;4.38413;3.775000;47.146000;-5729.896973
M&A;11/12/2018;SI Financial Group Inc;Berkshire Hills Bancorp Inc;;190.91;Stock; ;Completed;Friendly;US78425V1044;US0846801076;0.0000;19.0345;100.000000;0.000000;0.000000
INV;11/12/2018;Albioma SA;Impala Platinum Holdings Ltd;Altamir;35.88;Cash;4.23;Completed;;FR0000060402;ZAE000083648;0.0000;0;5.500000;0.000000;0.000000
M&A;11/12/2018;MacPhersons Resources Ltd;Horizon Minerals Ltd;;18.78;Stock; ;Completed;Friendly;AU000000MRP0;AU0000053373;0.0000;-0.166796;100.000000;0.000000;-3.009616
INV;11/12/2018;CAVE Interactive Co Ltd;KeyHolder Inc;;3.96;Cash; ;Completed;Friendly;JP3281200000;JP3348900006;0.0000;-16.4959;19.876200;0.000000;0.000000
INV;11/12/2018;China Magnesium Corp Ltd;Winshine Science Co Ltd;;3.13;Stock; ;Terminated;Friendly;AU000000CMC0;BMG9723F1068;0.0000;65.2893;19.799999;0.000000;0.000000
INV;11/12/2018;Scout Security Ltd;Prosegur Cia de Seguridad SA;;1.79;Cash; ;Pending;Friendly;AU000000SCT1;ES0175438003;0.0000;36.0677;8.333333;0.000000;0.000000
M&A;12/12/2018;Synergy Pharmaceuticals LLC;Bausch Health Cos Inc;;268.93;Cash; ;Completed;Friendly;US8716393082;CA0717341071;0.0000;0;100.000000;0.000000;73.926003
M&A;13/12/2018;Virginia Partners Bank;Partners Bancorp;;N/A;Stock; ;Completed;Friendly;US9280661094;US70213Q1085;0.0000;-0.073731;100.000000;0.000000;0.000000
M&A;14/12/2018;Belmond Ltd;LVMH Moet Hennessy Louis Vuitton SE;;3626.83;Cash;53.27;Completed;Friendly;BMG1154H1079;FR0000121014;0.0000;36.0618;100.000000;0.000000;600.960999
M&A;14/12/2018;Sigma Healthcare Ltd;Australian Pharmaceutical Industries Ltd;;587.54;Cash and Stock;9.84;Withdrawn;Unsolicited;AU000000SIG5;AU000000API4;0.0000;44.6841;87.050003;12.950000;179.210999
M&A;14/12/2018;Methven Ltd;GWA Group Ltd;;95.48;Cash;10.12;Completed;Friendly;NZMVNE0001S9;AU000000GWA4;0.0000;38.2447;100.000000;0.000000;22.639999
INV;14/12/2018;Reunion Gold Corp;Barrick Gold Corp;;4.00;Cash; ;Completed;Friendly;CA76131P1062;CA0679011084;0.0000;-0.377358;15.000000;4.900000;0.000000
INV;14/12/2018;TravelSky Technology Ltd;China Mobile Ltd;China Southern Air Holding Co Ltd;N/A;Cash; ;Pending;;CNE1000004J3;HK0941009539;0.0000;-23.5286;5.000000;0.000000;0.000000
INV;16/12/2018;Shenwan Hongyuan HK Ltd;Shenwan Hongyuan Group Co Ltd;;202.52;Cash;23.80;Completed;Friendly;HK0218001102;CNE100002FD4;0.0000;28.2954;49.000000;0.420000;0.000000
M&A;17/12/2018;Diamond Bank PLC;Access Bank PLC;;194.35;Cash and Stock; ;Completed;Friendly;NGDIAMONDBK6;NGACCESS0005;0.0000;265.255;100.000000;0.000000;0.000000
M&A;17/12/2018;Integrity Gaming Corp;PlayAGS Inc;;38.86;Cash;6.31;Completed;Friendly;CA45826W1068;US72814N1046;0.0000;34.8974;100.000000;0.000000;35.876221
INV;17/12/2018;FreakOut Holdings inc;ITOCHU Corp;;33.63;Cash; ;Completed;Friendly;JP3826550000;JP3143600009;0.0000;-4.31748;16.360300;0.000000;0.000000
INV;17/12/2018;Amcorp Global Ltd;Top Capital Securities Pte Ltd;TEE International Ltd;18.31;Cash;16.33;Withdrawn;;SG2F79993489;N.A.;0.0000;0;27.999929;0.000000;0.000000
INV;17/12/2018;SolGold PLC;Newcrest Mining Ltd;;13.04;Cash; ;Completed;Friendly;GB00B0WD0R35;AU000000NCM7;0.0000;9.3718;1.400000;13.830000;0.000000
INV;17/12/2018;FreakOut Holdings inc;ITOCHU Corp;;3.55;Cash; ;Completed;Friendly;JP3826550000;JP3143600009;0.0000;0.752653;1.639600;16.360300;0.000000
INV;17/12/2018;Barksdale Resources Corp;Osisko Gold Royalties Ltd;;2.61;Cash; ;Completed;Friendly;CA06766T1075;CA68827L1013;0.0000;-1.25847;15.350000;0.000000;0.000000
M&A;17/12/2018;Fidelity Southern Corp;Ameris Bancorp;;N/A;Stock; ;Completed;Friendly;US3163941053;US03076K1088;0.0000;41.1145;100.000000;0.000000;0.000000
M&A;18/12/2018;Neo Performance Materials Inc;Luxfer Holdings PLC;;533.39;Cash and Stock;9.44;Terminated;Friendly;CA64046G1063;GB00BNK03D49;0.0000;46.6538;100.000000;0.000000;-69.323997
M&A;18/12/2018;Glow Energy PCL;I Squared Capital Advisors US LLC;Engie SA;N/A;Cash; ;Proposed;;TH0834010009;N.A.;0.0000;0;69.110001;0.000000;791.388367
M&A;19/12/2018;Emblem Corp;Aleafia Health Inc;;106.09;Stock; ;Completed;Friendly;CA29082J1084;CA01444Q1046;0.0000;31.7387;100.000000;0.000000;-32.428001
M&A;19/12/2018;Antares Vision SpA;ALPI SpA;;79.98;Cash; ;Completed;Friendly;IT0005366601;IT0005319733;0.0000;0;100.000000;0.000000;0.000000
M&A;19/12/2018;Alterra Ltd;Sandon Capital Investments Ltd;;4.75;Cash;6.81;Proposed;Friendly;AU0000001AG5;AU000000SNC4;0.0000;82.7243;100.000000;0.000000;-0.749427
M&A;20/12/2018;Heritage Bancorporation Inc;Heritage Southeast BanCorp Inc;;N/A;Stock; ;Completed;Friendly;US42720R1014;US42727V1052;0.0000;0;100.000000;0.000000;0.000000
M&A;21/12/2018;Telepizza Group SA;KKR & Co Inc;;311.47;Cash;10.85;Completed;Friendly;ES0105128005;US48251W1045;0.0000;38.5609;27.730000;28.565001;105.974998
M&A;21/12/2018;SharedLabs Inc;Oblong Inc;;23.91;Stock; ;Terminated;Friendly;N.A.;US6744341057;0.0000;0;100.000000;0.000000;3.899704
M&A;21/12/2018;Vicis New Investments SA;ALSO Holding AG,MCI Capital SA;;16.97;Cash; ;Completed;Friendly;PLABCDT00014;;0.0000;58.9772;39.299999;60.700001;0.000000
INV;21/12/2018;Corvus Gold Inc;AngloGold Ashanti Ltd;;2.30;Cash; ;Completed;Friendly;CA2210131058;ZAE000043485;0.0000;-0.017484;1.132513;19.900000;0.000000
INV;21/12/2018;Sun Metals Corp;Teck Resources Ltd;;2.22;Cash; ;Completed;Friendly;CA86681L1085;CA8787422044;0.0000;14.7114;13.800000;0.000000;0.000000
INV;24/12/2018;TFG International Group Ltd;Shirble Department Store Holdings China Ltd;Ever Star International Investment Ltd,Honor Huge Investment Holding Ltd,Jade Leader International Investment Ltd;37.92;Cash;100.92;Completed;;N.A.;KYG810871015;0.0000;-13.4615;19.000000;0.000000;0.000000
INV;25/12/2018;Valor Holdings Co Ltd;Retail Partners Co Ltd,Arcs Co Ltd;;58.45;Cash;4.96;Completed;Friendly;JP3778400006;;0.0000;0;4.700000;0.000000;0.000000
INV;25/12/2018;Retail Partners Co Ltd;Arcs Co Ltd,Valor Holdings Co Ltd;;58.43;Cash;5.32;Completed;Friendly;JP3873200004;;0.0000;0;13.440000;0.000000;0.000000
INV;25/12/2018;Arcs Co Ltd;Retail Partners Co Ltd,Valor Holdings Co Ltd;;58.41;Cash;6.60;Completed;Friendly;JP3968600001;;0.0000;0;4.640000;0.000000;0.000000
M&A;26/12/2018;TRICCAR Inc;Galenfeha Inc;;N/A;Stock; ;Pending;Friendly;US89609L1017;US3633771023;0.0000;0;100.000000;0.000000;7.958727
M&A;27/12/2018;Visa Payments Ltd;Visa Inc;;291.55;Cash; ;Completed;Friendly;GB00B0DFPF10;US92826C8394;0.0000;440.146;100.000000;0.000000;0.000000
INV;27/12/2018;Wonders Information Co Ltd;China Life Insurance Co Ltd;Shanghai Wanhao Investment Co Ltd;92.12;Cash; ;Completed;;CNE100000ZD6;CNE1000002L3;0.0000;-7.4108;5.002500;0.000000;0.000000
INV;28/12/2018;Sundart Holdings Ltd;Yunnan Health & Cultural Tourism Holding Group Co;Jangho Group Co Ltd;190.24;Cash;17.27;Pending;;VGG857251026;N.A.;0.0000;-11.5559;18.160000;0.000000;0.000000
INV;28/12/2018;Pilbara Minerals Ltd;Private Investor,Great Wall Motor Co Ltd,Ganfeng Lithium Co Ltd;;162.62;Cash; ;Pending;Friendly;AU000000PLS0;;0.0000;0;0.000000;0.000000;0.000000
M&A;29/12/2018;Eltech Anemos SA;Ellaktor SA;;57.63;Stock;3.45;Completed;Friendly;GRS513003004;GRS191213008;0.0000;0;35.500000;64.500000;0.000000
M&A;01/01/2019;Highlands Pacific Ltd;Cobalt 27 Capital Corp;;145.42;Cash; ;Completed;Friendly;PG0009067821;CA19075M3093;0.0000;38.6792;86.959999;13.040000;106.411003
M&A;02/01/2019;MedEquities Realty Trust Inc;Omega Healthcare Investors Inc;;590.48;Cash and Stock;14.23;Completed;Friendly;US58409L3069;US6819361006;0.0000;54.899;100.000000;0.000000;264.636993
M&A;03/01/2019;Celgene Corp;Bristol-Myers Squibb Co;;87646.86;Cash and Stock;15.04;Completed;Friendly;US1510201049;US1101221083;0.0000;51.8547;100.000000;0.000000;17764.000000
M&A;03/01/2019;Healius Ltd;Jangho Group Co Ltd;;1738.11;Cash;15.57;Proposed;Unsolicited to Hostile;AU0000033359;CNE100001682;0.0000;35.1795;84.080002;15.920000;776.799988
INV;03/01/2019;Safehold Inc;iStar Inc;;250.00;Cash; ;Completed;Friendly;US78645L1008;US45031U1016;0.0000;0;0.000000;0.000000;0.000000
M&A;04/01/2019;Consolidated Infrastructure Group Ltd;Helios Fairfax Partners Corp;;164.30;Cash; ;Completed;Friendly;ZAE000153888;CA42328X1042;0.0000;16.129;50.450001;0.000000;1885.625000
INV;04/01/2019;BioNTech SE;Sanofi;;80.00;Cash; ;Completed;Friendly;US09075V1026;FR0000120578;0.0000;0;0.000000;0.000000;0.000000
INV;04/01/2019;Procurri Corp Ltd;Private Investor;Declout Ltd;11.30;Stock;3.88;Completed;;SG1DA4000006;;0.0000;0;16.861481;0.000000;0.000000
M&A;07/01/2019;Loxo Oncology Inc;Eli Lilly and Co;;6973.93;Cash; ;Completed;Friendly;US5488621013;US5324571083;0.0000;72.6087;100.000000;0.000000;-621.999023
M&A;07/01/2019;GRUH Finance Ltd;Bandhan Bank Ltd;;3145.52;Stock;14.11;Completed;Friendly;INE580B01029;INE545U01014;0.0000;-2.4248;100.000000;0.000000;0.000000
M&A;07/01/2019;Luxoft Holding Inc;DXC Technology Co;;1890.16;Cash;18.65;Completed;Friendly;VGG572791041;US23355L1061;0.0000;90.1045;100.000000;0.000000;-88.754997
M&A;07/01/2019;HopFed Bancorp Inc;First Financial Corp/IN;;139.63;Cash or Stock; ;Completed;Friendly;US4397341045;US3202181000;0.0000;50.9101;100.000000;0.000000;0.000000
M&A;07/01/2019;Solaredge Automation Machines SPA;SolarEdge Technologies Inc;MTI Holding Group Inc,Private Investor;85.00;Cash and Stock; ;Completed;;IT0005176299;US83417M1045;0.0000;-14.6742;57.000000;0.000000;0.000000
M&A;07/01/2019;Declout Ltd;Kyowa Exeo Corp;;63.03;Cash;4.92;Completed;Friendly;SG2F27986197;JP3254200003;0.0000;30.7038;80.350998;19.649000;16.252001
M&A;07/01/2019;IDM Mining Ltd;Ascot Resources Ltd;;30.98;Stock; ;Completed;Friendly;CA44939Q1063;CA04364G1063;0.0000;52.1;100.000000;0.000000;-3.935729
INV;07/01/2019;Rezolute Inc;Handok Inc,Genexine Inc;;25.00;Cash; ;Completed;Friendly;US76200L3096;;0.0000;0;0.000000;0.000000;0.000000
M&A;07/01/2019;Emmaus Life Sciences Inc/old;Emmaus Life Sciences Inc;;N/A;Stock; ;Completed;Friendly;N.A.;US29137T1016;0.0000;0;100.000000;0.000000;-79.148499
M&A;08/01/2019;Oleo e Gas Participacoes SA;Dommo Energia SA;;10.82;Stock; ;Completed;Friendly;BROGXPACNOR3;BRDMMOACNOR0;0.0000;-25.2493;100.000000;0.000000;0.000000
M&A;09/01/2019;AC Energy Corp;Ayala Corp;Phinma Corp,Philippine Investment Management Inc;152.07;Cash; ;Completed;;PHY1001B1053;PHY0486V1154;0.0000;0;51.480000;0.000000;4514.201172
M&A;11/01/2019;Alchemia SA;Boryszew SA,Impexmetal SA,Private Investor;;37.54;Cash;9.72;Completed;Friendly;PLGRBRN00012;;0.0000;2.47989;14.620000;85.379997;0.000000
M&A;14/01/2019;Goldcorp Inc;Newmont Corp;;12290.19;Cash and Stock; ;Completed;Friendly;CA3809564097;US6516391066;0.0000;15.2358;100.000000;0.000000;2803.000000
M&A;14/01/2019;Millicom International Cellular SA;Liberty Latin America Ltd;;10888.81;Cash and Stock;7.00;Withdrawn;Friendly;LU0038705702;BMG9001E1021;0.0000;0;100.000000;0.000000;2886.000000
M&A;14/01/2019;Gannett Media Corp;MNG Enterprises Inc;;1484.96;Cash;8.51;Withdrawn;Unsolicited to Hostile;US36473H1041;US55339A1034;0.0000;30.5925;92.500000;7.500000;229.447998
M&A;14/01/2019;Oslo Bors VPS Holding ASA;Euronext NV;;764.83;Cash;13.41;Completed;Unsolicited;NO0010096845;NL0006294274;0.0000;0;100.000000;0.000000;-266.584991
M&A;15/01/2019;Entegra Financial Corp;SmartFinancial Inc;;147.98;Stock; ;Terminated;Friendly;US29363J1088;US83190L2088;0.0000;3.12772;100.000000;0.000000;0.000000
INV;15/01/2019;Ecomott Inc;KDDI Corp;;5.81;Cash;37.68;Completed;Friendly;JP3161290006;JP3496400007;0.0000;0.690935;9.938800;0.000000;0.000000
M&A;16/01/2019;First Data Corp;Fiserv Inc;;38170.65;Stock;12.79;Completed;Friendly;US32008D1063;US3377381088;0.0000;31.0556;100.000000;0.000000;17154.000000
M&A;16/01/2019;Blue Valley Ban Corp;Heartland Financial USA Inc;;67.12;Stock; ;Completed;Friendly;US0960651075;US42234Q1022;0.0000;27.8645;100.000000;0.000000;0.000000
M&A;17/01/2019;Skechers USA Inc;VF Corp;;4552.20;Cash;9.00;Proposed;Friendly;US8305661055;US9182041080;0.0000;69.3444;100.000000;0.000000;-803.010986
M&A;17/01/2019;Getin Noble Bank SA;Idea Bank SA;;323.75;Stock; ;Pending;Friendly;PLGETBK00012;PLIDEAB00013;0.0000;21.2229;100.000000;0.000000;0.000000
M&A;17/01/2019;Spicers Ltd;Kokusai Pulp & Paper Co Ltd;;35.72;Cash;6.82;Completed;Friendly;AU000000SRS1;JP3293350009;0.0000;-19.8402;100.000000;0.000000;-38.655998
INV;17/01/2019;Luokung Technology Corp;Honbridge Holdings Ltd;;12.00;Cash; ;Pending;Friendly;VGG569811067;KYG4587J1123;0.0000;0;1.057652;0.000000;0.000000
INV;17/01/2019;Velocity Minerals Ltd;Atlantic Gold Corp;;2.94;Cash; ;Completed;Friendly;CA92258F3007;CA04854Q1019;0.0000;12.1359;19.895000;0.000000;0.000000
M&A;18/01/2019;CVR Refining LP;CVR Energy Inc;;300.97;Cash;2.71;Completed;Friendly;US12663P1075;US12662P1084;0.0000;-0.303832;19.420000;80.580002;0.000000
M&A;18/01/2019;Courts Asia Ltd;Nojima Corp;;201.72;Cash;10.70;Completed;Friendly;SG2F22986069;JP3761600000;0.0000;35.5692;100.000000;0.000000;167.972000
M&A;18/01/2019;Prime Car Management SA;Hitachi Capital Corp;;70.18;Cash;1.83;Terminated;Friendly;PLPRMCM00048;JP3786600001;0.0000;72.4413;100.000000;0.000000;0.000000
M&A;18/01/2019;Dynex Power Inc;Zhuzhou CRRC Times Electric Co Ltd;;9.91;Cash;164.91;Completed;Friendly;CA26817E1079;CNE1000004X4;0.0000;158.278;25.110001;74.889999;0.000000
M&A;20/01/2019;ZCL Composites Inc;ShawCor Ltd;;233.36;Cash;14.66;Completed;Friendly;CA9889091075;CA8204391079;0.0000;44.5067;100.000000;0.000000;3.845000
INV;20/01/2019;Beijing Enterprises Water Group Ltd;Beijing Enterprises Holdings Ltd;;69.87;Cash;5.08;Pending;Friendly;BMG0957L1090;HK0392044647;0.0000;5.33352;1.338971;41.861118;0.000000
M&A;21/01/2019;Glory Sun Land Group Ltd;Glory Sun Financial Group Ltd;Upright Hoist Ltd,Tengyue Ltd;933.49;Stock;690.97;Completed;;KYG3997X1170;KYG3997H1048;0.0000;-6.12508;37.180000;29.260000;294.656403
M&A;21/01/2019;Glory Sun Land Group Ltd;Glory Sun Financial Group Ltd;;20.30;Cash or Stock;3.72;Completed;Friendly;KYG3997X1170;KYG3997H1048;0.0000;-5.38362;9.020000;66.440002;0.000000
M&A;21/01/2019;M2 Cobalt Corp;Jervois Mining Ltd;;8.41;Stock; ;Completed;Friendly;CA55379T1030;AU000000JRV4;0.0000;7.74806;100.000000;0.000000;-2.957597
M&A;22/01/2019;Bank Danamon Indonesia Tbk PT;Mitsubishi UFJ Financial Group Inc;Temasek Holdings Pte Ltd,Unknown Seller;3489.57;Cash; ;Completed;;ID1000094204;JP3902900004;0.0000;20.7285;53.980000;40.000000;5647.028809
M&A;22/01/2019;Aphria Inc;Green Growth Brands Inc;;1423.48;Stock; ;Terminated;Unsolicited to Hostile;CA03765K1049;CA39305B1058;0.0000;-2.49335;100.000000;0.000000;-129.664001
M&A;22/01/2019;Multistrada Arah Sarana Tbk PT;Cie Generale des Etablissements Michelin SCA;;661.61;Cash;35.05;Completed;Friendly;ID1000101207;FR0000121261;0.0000;0;88.000000;0.000000;181.613205
M&A;22/01/2019;Kinderhook Bank Corp;Community Bank System Inc;;N/A;Cash; ;Completed;Friendly;US4945551053;US2036071064;0.0000;0;100.000000;0.000000;0.000000
M&A;23/01/2019;Selectirente;Tikehau Capital SCA;;220.51;Cash;19.07;Pending;Friendly;FR0004175842;FR0013230612;0.0000;3.45288;70.949997;22.980000;96.127739
INV;23/01/2019;Heidelberger Druckmaschinen AG;Masterwork Group Co Ltd;;78.60;Cash;5.60;Completed;Friendly;DE0007314007;CNE1000011L4;0.0000;58.5413;8.460000;0.000000;0.000000
INV;23/01/2019;Dah Sing Financial Holdings Ltd;Dah Sing Financial Holdings Ltd;Mitsubishi UFJ Financial Group Inc;75.40;Cash; ;Proposed;;HK0440001847;HK0440001847;0.0000;-0.598967;4.625828;0.000000;0.000000
INV;23/01/2019;USP Group Ltd;mDR Ltd;;0.76;Cash;1.43;Pending;Friendly;SG1CH0000007;SGXE29738106;0.0000;0;14.250000;0.000000;0.000000
M&A;24/01/2019;MedicX Fund Ltd;Primary Health Properties PLC;;499.52;Stock; ;Completed;Friendly;GG00B1DVQL92;GB00BYRJ5J14;0.0000;13.0263;100.000000;0.000000;0.000000
INV;24/01/2019;Thaicom PCL;CAT Telecom PCL;Intouch Holdings PCL;120.05;Cash;46.51;Pending;;TH0380010Y07;N.A.;0.0000;36.9311;41.000000;0.000000;0.000000
INV;24/01/2019;Oceana Group Ltd;Brimstone Investment Corp Ltd;Tiger Brands Ltd;42.27;Cash;6.89;Completed;;ZAE000025284;ZAE000015277;0.0000;0;5.900000;16.980000;0.000000
INV;24/01/2019;Hydrogenics Corp;Air Liquide SA;;20.52;Cash; ;Completed;Friendly;CA4488832078;FR0000120073;0.0000;0.178986;18.600000;0.000000;0.000000
M&A;25/01/2019;Visa Payments Ltd;Mastercard Inc;;233.84;Cash; ;Terminated;Friendly;GB00B0DFPF10;US57636Q1040;0.0000;17.8151;100.000000;0.000000;-28.278999
M&A;28/01/2019;TCF Financial Corp/DE;TCF Financial Corp;;4270.19;Stock; ;Completed;Friendly;US8722751026;US8723071036;0.0000;-1.24136;100.000000;0.000000;862.414978
M&A;28/01/2019;Versum Materials Inc;Entegris Inc;;4111.57;Stock;9.49;Terminated;Friendly;US92532W1036;US29362U1043;0.0000;12.4745;100.000000;0.000000;580.200012
M&A;28/01/2019;Tata Steel Thailand PCL,NatSteel Holdings Pte Ltd;HBIS Group Co Ltd;Tata Steel Ltd;327.00;Cash; ;Terminated;;;N.A.;0.0000;0;0.000000;0.000000;0.000000
INV;29/01/2019;Voyager Therapeutics Inc;Neurocrine Biosciences Inc;;50.00;Cash; ;Completed;Friendly;US92915B1061;US64125C1099;0.0000;35.4554;0.000000;0.000000;0.000000
M&A;30/01/2019;Oslo Bors VPS Holding ASA;Nasdaq Inc;;790.94;Cash;13.77;Terminated;Friendly;NO0010096845;US6311031081;0.0000;0;100.000000;0.000000;-89.750000
M&A;30/01/2019;Ophir Energy Ltd;Medco Energi Internasional Tbk PT;;560.09;Cash; ;Completed;Friendly;GB00B24CT194;ID1000053705;0.0000;28.0556;100.000000;0.000000;22.143961
INV;30/01/2019;Berjaya Land Bhd;Berjaya Corp Bhd;;21.29;Cash;12.16;Completed;Friendly;MYL4219OO001;MYL3395OO000;0.0000;43.1262;4.610000;72.279999;0.000000
INV;31/01/2019;Tallgrass Energy LP;GIC Pte Ltd,Blackstone Group Inc/The,Enagas SA;;3300.00;Cash;16.02;Completed;Friendly;US8746961072;;0.0000;0;44.000000;0.000000;0.000000
INV;31/01/2019;China Fortune Land Development Co Ltd;Ping An Insurance Group Co of China Ltd;Beijing Dongfang Yinlian Investment Management Co;627.32;Cash; ;Completed;;CNE000001GG8;CNE1000003X6;0.0000;-5.91654;5.690000;19.559999;0.000000
INV;31/01/2019;Anglo American PLC;Vedanta Ltd;Volcan Investments Ltd;200.00;Cash; ;Completed;;GB00B1XZS820;INE205A01025;0.0000;0;0.000000;0.000000;0.000000
INV;31/01/2019;Descente Ltd;ITOCHU Corp;;185.49;Cash;16.18;Completed;Unsolicited to Hostile;JP3548800006;JP3143600009;0.0000;50.3535;9.560000;30.440001;0.000000
M&A;31/01/2019;VeriServe Corp;SCSK Corp;;142.63;Cash;21.12;Completed;Friendly;JP3835640008;JP3400400002;0.0000;44.561;44.408329;55.591671;0.000000
M&A;31/01/2019;Cia de Gas de Sao Paulo SA;Cosan Ltd;;94.87;Cash; ;Completed;Friendly;BRCGASACNPA3;BMG253431073;0.0000;20.7818;14.770000;80.199997;0.000000
M&A;31/01/2019;JIEC Co Ltd;SCSK Corp;;52.84;Cash; ;Completed;Friendly;JP3385930007;JP3400400002;0.0000;38.0568;30.484619;69.515381;0.000000
INV;01/02/2019;Alliance Aviation Services Ltd;Qantas Airways Ltd;;43.25;Cash;5.00;Completed;Unsolicited;AU000000AQZ6;AU000000QAN2;0.0000;11.4955;19.900000;0.000000;0.000000
M&A;04/02/2019;Ultimate Software Group Inc/The;GIC Pte Ltd,Canada Pension Plan Investment Board,Private Investor,Blackstone Group Inc/The (Fund: Blackstone Tactical Opportunities Fund III LP),Hellman & Friedman LLC (Fund: Hellman & Friedman Capital Partners IX LP),JMI Management Inc (Fund: JMI Equity Fund IX LP);;10367.05;Cash;79.86;Completed;Friendly;US90385D1072;;0.0000;25.1175;100.000000;0.000000;0.000000
M&A;04/02/2019;Maxwell Technologies Inc;Tesla Inc;;236.99;Stock; ;Completed;Friendly;US5777671067;US88160R1014;0.0000;125.597;100.000000;0.000000;12.927000
M&A;04/02/2019;Rhythmone PLC;Tremor International Ltd;;138.87;Stock; ;Completed;Friendly;GB00BYW0RC64;IL0011320343;0.0000;-21.1444;100.000000;0.000000;-9.600100
M&A;04/02/2019;Lorraine Copper Corp;Sun Metals Corp;;7.03;Stock; ;Completed;Friendly;CA54418Y2078;CA86681L1085;0.0000;38.806;100.000000;0.000000;-0.660000
M&A;05/02/2019;Global Telecom Holding SAE;VEON Ltd;;576.67;Cash;1.64;Completed;Friendly;EGS74081C018;US91822M1062;0.0000;36.1383;42.310001;57.689999;0.000000
M&A;05/02/2019;SunCoke Energy Partners LP;SunCoke Energy Inc;;256.12;Stock;3.19;Completed;Friendly;US86722Y1010;US86722A1034;0.0000;13.5973;38.349998;61.650002;0.000000
M&A;05/02/2019;Netyear Group Corp;NTT Data Corp;;26.26;Cash;1024.29;Completed;Friendly;JP3758180008;JP3165700000;0.0000;109.253;48.520000;0.000000;0.000000
M&A;05/02/2019;MARETERRAM Ltd;Sea Harvest Group Ltd;;12.22;Cash;12.80;Completed;Friendly;AU000000MTM3;ZAE000240198;0.0000;0;43.720001;56.279999;0.000000
INV;06/02/2019;Carclo PLC;Duroc AB;;38.85;Cash;28.72;Completed;Friendly;GB0001751915;SE0000331266;0.0000;0;7.000000;0.000000;0.000000
INV;06/02/2019;Fuji Co Ltd/Ehime;Aeon Co Ltd;;35.01;Cash;5.42;Completed;Friendly;JP3807400001;JP3388200002;0.0000;0;5.500000;13.300000;0.000000
M&A;07/02/2019;SunTrust Banks Inc;Truist Financial Corp;;27894.88;Stock; ;Completed;Friendly;US8679141031;US89832Q1094;0.0000;5.99634;100.000000;0.000000;0.000000
